Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
14092.0,10,10,2660.42,4,4,4,444,12
14094.0,75,1,234.37,2,1,2,212,5
14095.0,358,1,2.95,1,1,1,111,3
14097.0,117,2,367.46,2,2,2,222,6
14099.0,11,9,2619.9900000000002,4,4,4,444,12
14101.0,106,4,535.86,2,3,3,233,8
14104.0,25,3,385.33,3,3,2,332,8
14105.0,44,4,3937.76,3,3,4,334,10
14107.0,84,4,1769.05,2,3,4,234,9
14108.0,367,2,339.65000000000003,1,2,2,122,5
14110.0,71,21,5016.74,2,4,4,244,10
14112.0,87,6,2409.34,2,4,4,244,10
14113.0,11,8,1519.5,4,4,4,444,12
14114.0,31,5,817.7,3,4,3,343,10
14115.0,137,2,322.07,2,2,2,222,6
14118.0,64,1,262.35,2,1,2,212,5
14119.0,11,2,117.04,4,2,1,421,7
14122.0,42,2,182.84,3,2,1,321,6
14123.0,369,1,423.43,1,1,2,112,4
14126.0,80,1,423.03000000000003,2,1,2,212,5
14127.0,16,3,986.37,4,3,3,433,10
14128.0,187,1,286.71,1,1,2,112,4
14129.0,35,4,1356.96,3,3,4,334,10
14130.0,11,3,1095.56,4,3,3,433,10
14131.0,284,1,168.22,1,1,1,111,3
14133.0,369,1,100.2,1,1,1,111,3
14134.0,18,14,4210.13,4,4,4,444,12
14135.0,3,9,1133.16,4,4,3,443,11
14136.0,36,5,1372.23,3,4,4,344,11
14137.0,331,1,120.6,1,1,1,111,3
14139.0,126,3,556.78,2,3,3,233,8
14142.0,9,2,621.4300000000001,4,2,3,423,9
14144.0,122,1,30.599999999999998,2,1,1,211,4
14146.0,19,7,3739.37,3,4,4,344,11
14147.0,24,5,436.5,3,4,2,342,9
14148.0,50,1,181.59,3,1,1,311,5
14151.0,309,2,615.0,1,2,3,123,6
14152.0,23,5,1249.33,3,4,4,344,11
14153.0,119,1,233.4,2,1,2,212,5
14154.0,17,5,3541.52,4,4,4,444,12
14156.0,14,65,34128.82,4,4,4,444,12
14157.0,25,3,526.85,3,3,3,333,9
14159.0,15,9,2772.3,4,4,4,444,12
14160.0,246,6,2121.67,1,4,4,144,9
14161.0,5,5,1953.96,4,4,4,444,12
14163.0,98,1,148.71,2,1,1,211,4
14166.0,141,2,221.3,1,2,2,122,5
14167.0,100,4,634.1,2,3,3,233,8
14168.0,56,2,330.65,2,2,2,222,6
14169.0,66,2,441.91,2,2,2,222,6
14170.0,11,3,466.83,4,3,2,432,9
14171.0,366,1,33.3,1,1,1,111,3
14172.0,241,3,188.82,1,3,1,131,5
14173.0,277,2,53.56,1,2,1,121,4
14175.0,54,5,2713.05,2,4,4,244,10
14176.0,3,2,319.21000000000004,4,2,2,422,8
14177.0,17,7,946.38,4,4,3,443,11
14180.0,8,9,357.08000000000004,4,4,2,442,10
14181.0,46,2,295.6,3,2,2,322,7
14182.0,79,4,449.97,2,3,2,232,7
14183.0,47,2,218.69,3,2,1,321,6
14186.0,63,5,1460.99,2,4,4,244,10
14187.0,109,1,94.85,2,1,1,211,4
14189.0,4,2,725.2,4,2,3,423,9
14191.0,30,1,117.0,3,1,1,311,5
14192.0,24,1,293.74,3,1,2,312,6
14193.0,32,1,340.90000000000003,3,1,2,312,6
14194.0,28,14,5948.93,3,4,4,344,11
14197.0,46,1,310.7,3,1,2,312,6
14198.0,36,5,577.13,3,4,3,343,10
14199.0,59,2,460.79999999999995,2,2,2,222,6
14200.0,253,1,325.3,1,1,2,112,4
14201.0,45,3,379.35,3,3,2,332,8
14202.0,17,3,410.11,4,3,2,432,9
14203.0,33,1,139.6,3,1,1,311,5
14204.0,58,3,689.72,2,3,3,233,8
14205.0,30,7,1221.93,3,4,4,344,11
14206.0,24,2,701.95,3,2,3,323,8
14207.0,323,1,157.8,1,1,1,111,3
14208.0,187,1,315.9,1,1,2,112,4
14209.0,21,9,2081.13,3,4,4,344,11
14210.0,7,11,3376.11,4,4,4,444,12
14211.0,47,8,1822.94,3,4,4,344,11
14212.0,81,1,136.0,2,1,1,211,4
14215.0,4,4,1212.65,4,3,4,434,11
14216.0,50,1,206.59,3,1,1,311,5
14217.0,2,7,897.11,4,4,3,443,11
14219.0,45,2,420.84000000000003,3,2,2,322,7
14220.0,203,2,498.20000000000005,1,2,3,123,6
14221.0,85,8,2838.63,2,4,4,244,10
14224.0,26,5,452.74,3,4,2,342,9
14225.0,70,4,1524.87,2,3,4,234,9
14226.0,77,1,573.0,2,1,3,213,6
14227.0,50,5,2709.25,3,4,4,344,11
14228.0,73,3,646.8000000000001,2,3,3,233,8
14229.0,39,4,614.39,3,3,3,333,9
14230.0,71,3,515.8000000000001,2,3,3,233,8
14231.0,86,1,309.91,2,1,2,212,5
14233.0,101,3,1164.15,2,3,3,233,8
14235.0,134,4,996.77,2,3,3,233,8
14236.0,8,4,618.08,4,3,3,433,10
14237.0,9,2,276.95,4,2,2,422,8
14238.0,298,2,94.0,1,2,1,121,4
14239.0,67,10,1703.6200000000001,2,4,4,244,10
14240.0,59,1,338.2,2,1,2,212,5
14243.0,1,8,4018.59,4,4,4,444,12
14244.0,296,1,245.45999999999998,1,1,2,112,4
14247.0,40,4,418.6,3,3,2,332,8
14248.0,95,2,571.73,2,2,3,223,7
14249.0,46,12,3761.761,3,4,4,344,11
14252.0,17,1,130.99,4,1,1,411,6
14253.0,129,2,298.95000000000005,2,2,2,222,6
14254.0,68,1,553.33,2,1,3,213,6
14256.0,127,3,1209.48,2,3,4,234,9
14257.0,16,4,2426.63,4,3,4,434,11
14258.0,31,15,6546.4400000000005,3,4,4,344,11
14260.0,107,3,698.2,2,3,3,233,8
14263.0,59,1,322.93,2,1,2,212,5
14264.0,15,4,769.29,4,3,3,433,10
14265.0,100,2,633.25,2,2,3,223,7
14266.0,64,1,40.56,2,1,1,211,4
14268.0,106,1,338.95,2,1,2,212,5
14269.0,75,1,180.33,2,1,1,211,4
14271.0,45,1,101.86,3,1,1,311,5
14272.0,198,2,424.42,1,2,2,122,5
14274.0,322,1,256.6,1,1,2,112,4
14275.0,31,5,237.98000000000002,3,4,2,342,9
14276.0,43,4,951.14,3,3,3,333,9
14277.0,47,4,674.6,3,3,3,333,9
14278.0,45,1,154.83,3,1,1,311,5
14279.0,156,2,191.86,1,2,1,121,4
14281.0,44,1,103.65,3,1,1,311,5
14282.0,3,10,1211.4,4,4,4,444,12
14283.0,99,4,558.64,2,3,3,233,8
14284.0,289,1,570.65,1,1,3,113,5
14285.0,149,4,821.8100000000001,1,3,3,133,7
14286.0,40,4,3040.35,3,3,4,334,10
14290.0,49,3,1258.41,3,3,4,334,10
14291.0,16,11,3228.55,4,4,4,444,12
14292.0,46,6,1383.18,3,4,4,344,11
14293.0,4,6,1668.3700000000001,4,4,4,444,12
14294.0,43,1,358.34,3,1,2,312,6
14295.0,74,3,1483.91,2,3,4,234,9
14296.0,57,2,372.05,2,2,2,222,6
14298.0,11,32,20387.13,4,4,4,444,12
14299.0,1,18,2784.98,4,4,4,444,12
14301.0,52,3,623.8900000000001,3,3,3,333,9
14302.0,66,3,545.5,2,3,3,233,8
14303.0,43,2,277.94,3,2,2,322,7
14304.0,15,2,1124.4,4,2,3,423,9
14306.0,313,1,119.16,1,1,1,111,3
14307.0,9,5,1769.28,4,4,4,444,12
14309.0,49,2,1027.92,3,2,3,323,8
14310.0,68,1,492.1,2,1,2,212,5
14311.0,203,1,206.19,1,1,1,111,3
14312.0,14,5,1086.69,4,4,3,443,11
14314.0,66,1,109.80000000000001,2,1,1,211,4
14315.0,200,2,542.09,1,2,3,123,6
14316.0,58,5,276.54,2,4,2,242,8
14318.0,96,1,144.1,2,1,1,211,4
14319.0,60,1,473.85,2,1,2,212,5
14320.0,182,3,612.8100000000001,1,3,3,133,7
14321.0,67,2,543.76,2,2,3,223,7
14322.0,65,4,309.7,2,3,2,232,7
14324.0,45,2,622.11,3,2,3,323,8
14325.0,205,1,198.08,1,1,1,111,3
14326.0,99,2,662.01,2,2,3,223,7
14327.0,18,5,1506.52,4,4,4,444,12
14329.0,11,8,3913.35,4,4,4,444,12
14330.0,259,1,200.63,1,1,1,111,3
14332.0,17,2,1025.0,4,2,3,423,9
14334.0,61,4,1417.99,2,3,4,234,9
14338.0,172,1,269.8,1,1,2,112,4
14339.0,64,1,160.95,2,1,1,211,4
14341.0,56,10,2084.3,2,4,4,244,10
14342.0,108,1,128.43,2,1,1,211,4
14343.0,57,4,1004.46,2,3,3,233,8
14344.0,3,13,1907.3200000000002,4,4,4,444,12
14346.0,61,3,908.39,2,3,3,233,8
14347.0,372,1,66.7,1,1,1,111,3
14350.0,16,2,509.59000000000003,4,2,3,423,9
14353.0,46,2,266.0,3,2,2,322,7
14355.0,1,3,808.25,4,3,3,433,10
14358.0,25,2,400.06,3,2,2,322,7
14361.0,214,1,162.28,1,1,1,111,3
14363.0,38,2,214.72000000000003,3,2,1,321,6
14365.0,30,2,594.88,3,2,3,323,8
14369.0,278,2,433.33,1,2,2,122,5
14370.0,124,5,543.83,2,4,3,243,9
14372.0,79,2,469.48,2,2,2,222,6
14374.0,177,1,29.400000000000002,1,1,1,111,3
14375.0,86,2,556.16,2,2,3,223,7
14376.0,319,1,215.46,1,1,1,111,3
14378.0,257,1,118.5,1,1,1,111,3
14379.0,29,2,593.46,3,2,3,323,8
14381.0,87,1,423.26,2,1,2,212,5
14382.0,26,1,511.32,3,1,3,313,7
14384.0,136,1,58.5,2,1,1,211,4
14388.0,8,9,3110.45,4,4,4,444,12
14389.0,60,3,683.6,2,3,3,233,8
14390.0,8,5,1398.06,4,4,4,444,12
14391.0,212,1,135.6,1,1,1,111,3
14392.0,68,1,206.7,2,1,1,211,4
14394.0,200,1,76.8,1,1,1,111,3
14395.0,8,11,3845.25,4,4,4,444,12
14396.0,7,6,1322.04,4,4,4,444,12
14398.0,37,2,574.94,3,2,3,323,8
14399.0,30,8,1419.66,3,4,4,344,11
14400.0,44,2,695.53,3,2,3,323,8
14401.0,60,9,2182.64,2,4,4,244,10
14402.0,288,1,105.6,1,1,1,111,3
14403.0,225,1,83.4,1,1,1,111,3
14404.0,5,8,899.31,4,4,3,443,11
14408.0,368,1,232.20000000000002,1,1,2,112,4
14409.0,16,3,1132.5,4,3,3,433,10
14410.0,12,2,1327.1100000000001,4,2,4,424,10
14412.0,60,1,574.56,2,1,3,213,6
14413.0,46,2,267.27,3,2,2,322,7
14414.0,10,1,563.4,4,1,3,413,8
14415.0,15,10,5223.53,4,4,4,444,12
14417.0,23,1,400.99,3,1,2,312,6
14419.0,18,1,202.85,4,1,1,411,6
14420.0,32,3,903.58,3,3,3,333,9
14421.0,148,4,1195.69,1,3,3,133,7
14422.0,10,13,5120.12,4,4,4,444,12
14423.0,73,1,141.65,2,1,1,211,4
14425.0,70,3,633.5500000000001,2,3,3,233,8
14426.0,39,7,5710.9800000000005,3,4,4,344,11
14427.0,130,2,511.48,2,2,3,223,7
14429.0,39,1,482.28000000000003,3,1,2,312,6
14430.0,147,3,1056.8000000000002,1,3,3,133,7
14431.0,15,3,1268.9,4,3,4,434,11
14433.0,101,1,235.85,2,1,2,212,5
14436.0,189,1,30.0,1,1,1,111,3
14437.0,1,5,748.76,4,4,3,443,11
14439.0,79,4,3981.7200000000003,2,3,4,234,9
14440.0,1,8,2713.05,4,4,4,444,12
14441.0,10,6,1442.0,4,4,4,444,12
14442.0,50,4,1336.55,3,3,4,334,10
14443.0,4,2,858.57,4,2,3,423,9
14444.0,92,1,78.96,2,1,1,211,4
14445.0,91,1,221.65,2,1,2,212,5
14446.0,22,1,155.63,3,1,1,311,5
14447.0,36,1,511.6,3,1,3,313,7
14449.0,8,5,1398.5,4,4,4,444,12
14450.0,15,4,645.19,4,3,3,433,10
14451.0,25,10,2393.78,3,4,4,344,11
14452.0,31,2,341.7,3,2,2,322,7
14454.0,12,5,778.8,4,4,3,443,11
14455.0,68,4,517.13,2,3,3,233,8
14458.0,16,1,171.25,4,1,1,411,6
14459.0,287,1,1940.5410000000002,1,1,4,114,6
14460.0,32,5,445.74,3,4,2,342,9
14461.0,18,9,3557.48,4,4,4,444,12
14462.0,68,1,176.34,2,1,1,211,4
14463.0,135,1,81.75,2,1,1,211,4
14464.0,204,1,51.0,1,1,1,111,3
14465.0,64,8,2062.35,2,4,4,244,10
14466.0,8,7,1839.0,4,4,4,444,12
14467.0,25,8,1577.38,3,4,4,344,11
14468.0,369,1,86.65,1,1,1,111,3
14469.0,52,4,1556.0,3,3,4,334,10
14470.0,66,1,178.4,2,1,1,211,4
14471.0,227,2,390.3,1,2,2,122,5
14472.0,325,1,211.5,1,1,1,111,3
14474.0,215,1,633.28,1,1,3,113,5
14475.0,44,1,225.3,3,1,2,312,6
14478.0,18,4,808.3000000000001,4,3,3,433,10
14479.0,1,3,873.46,4,3,3,433,10
14480.0,38,3,990.27,3,3,3,333,9
14481.0,43,3,1278.52,3,3,4,334,10
14482.0,15,4,618.6600000000001,4,3,3,433,10
14483.0,372,1,120.0,1,1,1,111,3
14484.0,37,3,672.68,3,3,3,333,9
14486.0,147,2,175.5,1,2,1,121,4
14487.0,4,2,162.14000000000001,4,2,1,421,7
14489.0,73,3,1011.05,2,3,3,233,8
14490.0,42,2,1180.79,3,2,3,323,8
14491.0,8,1,79.5,4,1,1,411,6
14492.0,66,6,1460.38,2,4,4,244,10
14493.0,26,5,2087.75,3,4,4,344,11
14494.0,37,1,147.6,3,1,1,311,5
14496.0,9,6,1290.58,4,4,4,444,12
14497.0,309,1,188.79000000000002,1,1,1,111,3
14498.0,37,5,1337.74,3,4,4,344,11
14499.0,10,4,1262.7,4,3,4,434,11
14505.0,40,11,5223.55,3,4,4,344,11
14506.0,5,3,940.95,4,3,3,433,10
14507.0,14,5,1674.26,4,4,4,444,12
14508.0,12,3,440.67,4,3,2,432,9
14509.0,170,1,101.0,1,1,1,111,3
14510.0,11,3,686.1899999999999,4,3,3,433,10
14512.0,19,5,817.11,3,4,3,343,10
14513.0,204,1,251.3,1,1,2,112,4
14514.0,72,6,3034.94,2,4,4,244,10
14515.0,23,6,951.79,3,4,3,343,10
14516.0,152,1,142.67,1,1,1,111,3
14519.0,319,2,203.14,1,2,1,121,4
14521.0,127,1,172.84,2,1,1,211,4
14522.0,231,4,468.6,1,3,2,132,6
14524.0,45,4,939.12,3,3,3,333,9
14525.0,64,8,1911.02,2,4,4,244,10
14526.0,25,1,242.75,3,1,2,312,6
14527.0,1,68,11520.94,4,4,4,444,12
14530.0,32,10,2196.43,3,4,4,344,11
14531.0,115,1,348.39,2,1,2,212,5
14532.0,47,7,2178.58,3,4,4,344,11
14533.0,43,3,322.51,3,3,2,332,8
14534.0,33,7,1574.21,3,4,4,344,11
14535.0,31,6,2631.7400000000002,3,4,4,344,11
14537.0,259,1,229.14000000000001,1,1,2,112,4
14538.0,166,3,263.14,1,3,2,132,6
14540.0,15,8,2158.6,4,4,4,444,12
14541.0,52,6,968.4300000000001,3,4,3,343,10
14543.0,16,18,2389.5,4,4,4,444,12
14544.0,106,1,639.3,2,1,3,213,6
14545.0,310,1,349.25,1,1,2,112,4
14546.0,12,6,2395.16,4,4,4,444,12
14548.0,206,6,730.39,1,4,3,143,8
14549.0,56,3,562.71,2,3,3,233,8
14550.0,24,2,456.64,3,2,2,322,7
14551.0,47,5,461.01,3,4,2,342,9
14552.0,16,2,335.76,4,2,2,422,8
14553.0,47,4,693.28,3,3,3,333,9
14555.0,17,4,1565.5,4,3,4,434,11
14556.0,232,3,728.49,1,3,3,133,7
14558.0,290,2,90.0,1,2,1,121,4
14560.0,23,17,1219.31,3,4,4,344,11
14562.0,26,8,1531.28,3,4,4,344,11
14563.0,145,2,289.61,1,2,2,122,5
14564.0,70,2,1746.12,2,2,4,224,8
14565.0,109,1,633.95,2,1,3,213,6
14568.0,71,1,838.6,2,1,3,213,6
14569.0,88,3,172.73999999999998,2,3,1,231,6
14570.0,79,1,166.74,2,1,1,211,4
14571.0,61,1,111.7,2,1,1,211,4
14572.0,53,4,1949.9,2,3,4,234,9
14573.0,8,4,562.36,4,3,3,433,10
14574.0,368,1,118.2,1,1,1,111,3
14575.0,124,1,380.52,2,1,2,212,5
14576.0,8,1,35.400000000000006,4,1,1,411,6
14577.0,30,3,450.8,3,3,2,332,8
14579.0,68,1,89.66,2,1,1,211,4
14580.0,154,1,14.850000000000001,1,1,1,111,3
14581.0,180,1,175.9,1,1,1,111,3
14583.0,19,3,613.58,3,3,3,333,9
14584.0,57,4,676.45,2,3,3,233,8
14585.0,18,4,543.87,4,3,3,433,10
14588.0,214,1,122.64,1,1,1,111,3
14590.0,60,20,2455.41,2,4,4,244,10
14593.0,33,9,2497.37,3,4,4,344,11
14594.0,9,1,214.15,4,1,1,411,6
14595.0,89,2,423.85,2,2,2,222,6
14596.0,262,1,182.27,1,1,1,111,3
14597.0,15,4,476.07,4,3,2,432,9
14598.0,205,1,162.07,1,1,1,111,3
14599.0,26,2,441.44,3,2,2,322,7
14600.0,29,1,448.38,3,1,2,312,6
14602.0,292,1,192.60999999999999,1,1,1,111,3
14604.0,269,1,133.91,1,1,1,111,3
14605.0,10,4,611.3100000000001,4,3,3,433,10
14606.0,2,96,14000.8,4,4,4,444,12
14607.0,173,6,2803.26,1,4,4,144,9
14608.0,15,5,741.7,4,4,3,443,11
14610.0,31,2,24.35,3,2,1,321,6
14611.0,79,2,494.15,2,2,2,222,6
14612.0,51,1,322.90000000000003,3,1,2,312,6
14614.0,22,1,295.13,3,1,2,312,6
14615.0,30,5,798.41,3,4,3,343,10
14616.0,21,1,79.2,3,1,1,311,5
14617.0,38,2,136.39000000000001,3,2,1,321,6
14618.0,12,4,436.21000000000004,4,3,2,432,9
14619.0,177,1,716.35,1,1,3,113,5
14621.0,147,4,1087.21,1,3,3,133,7
14623.0,16,5,831.88,4,4,3,443,11
14624.0,51,4,533.68,3,3,3,333,9
14625.0,10,8,2856.85,4,4,4,444,12
14626.0,31,7,1649.73,3,4,4,344,11
14627.0,15,1,462.75,4,1,2,412,7
14628.0,78,3,1092.29,2,3,3,233,8
14630.0,120,1,199.29999999999998,2,1,1,211,4
14631.0,22,3,820.03,3,3,3,333,9
14634.0,73,3,1531.74,2,3,4,234,9
14635.0,89,1,186.22,2,1,1,211,4
14637.0,313,1,106.67999999999999,1,1,1,111,3
14639.0,44,3,1693.57,3,3,4,334,10
14640.0,45,4,1451.78,3,3,4,334,10
14643.0,253,3,449.0,1,3,2,132,6
14644.0,53,3,434.75,2,3,2,232,7
14645.0,270,1,216.9,1,1,1,111,3
14646.0,10,44,11334.52,4,4,4,444,12
14647.0,159,1,170.25,1,1,1,111,3
14648.0,52,15,3515.63,3,4,4,344,11
14649.0,18,5,1391.22,4,4,4,444,12
14650.0,224,1,39.0,1,1,1,111,3
14651.0,30,7,919.92,3,4,3,343,10
14653.0,149,4,1103.95,1,3,3,133,7
14654.0,374,1,216.62,1,1,1,111,3
14655.0,24,3,650.98,3,3,3,333,9
14656.0,51,3,335.2,3,3,2,332,8
14657.0,65,2,531.32,2,2,3,223,7
14662.0,63,3,491.41,2,3,2,232,7
14663.0,66,2,357.43,2,2,2,222,6
14665.0,63,2,700.0,2,2,3,223,7
14667.0,1,30,9256.98,4,4,4,444,12
14668.0,81,1,32.13,2,1,1,211,4
14669.0,269,4,1779.81,1,3,4,134,8
14670.0,368,1,174.02,1,1,1,111,3
14671.0,185,2,931.35,1,2,3,123,6
14672.0,151,2,232.44,1,2,2,122,5
14673.0,3,3,1575.1100000000001,4,3,4,434,11
14674.0,145,1,131.16,1,1,1,111,3
14675.0,24,1,350.37,3,1,2,312,6
14676.0,36,4,945.17,3,3,3,333,9
14677.0,228,1,184.91,1,1,1,111,3
14678.0,215,1,373.69,1,1,2,112,4
14679.0,17,3,868.88,4,3,3,433,10
14680.0,7,38,14906.34,4,4,4,444,12
14681.0,23,3,320.70000000000005,3,3,2,332,8
14682.0,64,4,1269.33,2,3,4,234,9
14683.0,224,1,103.58,1,1,1,111,3
14684.0,26,1,211.57,3,1,1,311,5
14685.0,212,6,2515.57,1,4,4,144,9
14686.0,50,5,784.78,3,4,3,343,10
14687.0,36,2,471.26,3,2,2,322,7
14688.0,9,8,1464.78,4,4,4,444,12
14690.0,28,2,286.78000000000003,3,2,2,322,7
14692.0,16,8,835.34,4,4,3,443,11
14693.0,61,6,452.86,2,4,2,242,8
14694.0,253,1,216.44,1,1,1,111,3
14695.0,155,3,1104.79,1,3,3,133,7
14696.0,9,2,566.93,4,2,3,423,9
14699.0,71,3,537.77,2,3,3,233,8
14700.0,51,2,785.56,3,2,3,323,8
14701.0,78,6,1404.1100000000001,2,4,4,244,10
14702.0,1,13,2832.69,4,4,4,444,12
14704.0,60,2,237.71,2,2,2,222,6
14706.0,254,1,311.44,1,1,2,112,4
14708.0,4,2,356.28,4,2,2,422,8
14709.0,15,12,2930.9900000000002,4,4,4,444,12
14710.0,15,9,1202.51,4,4,3,443,11
14712.0,54,1,411.0,2,1,2,212,5
14713.0,1,11,2474.81,4,4,4,444,12
14714.0,43,3,633.95,3,3,3,333,9
14715.0,156,3,443.82,1,3,2,132,6
14716.0,80,1,202.87,2,1,1,211,4
14717.0,369,1,71.35,1,1,1,111,3
14718.0,46,1,139.89999999999998,3,1,1,311,5
14721.0,15,1,100.57000000000001,4,1,1,411,6
14722.0,113,2,259.4,2,2,2,222,6
14723.0,7,7,877.04,4,4,3,443,11
14724.0,226,1,276.15,1,1,2,112,4
14725.0,30,3,458.86,3,3,2,332,8
14726.0,290,1,106.55,1,1,1,111,3
14727.0,182,2,168.15,1,2,1,121,4
14728.0,49,1,160.73000000000002,3,1,1,311,5
14729.0,9,3,533.69,4,3,3,433,10
14732.0,28,11,2126.03,3,4,4,344,11
14733.0,3,3,2536.16,4,3,4,434,11
14734.0,61,4,897.72,2,3,3,233,8
14735.0,24,21,3809.73,3,4,4,344,11
14736.0,121,2,249.2,2,2,2,222,6
14737.0,36,1,1029.9,3,1,3,313,7
14738.0,196,2,328.05,1,2,2,122,5
14739.0,3,18,2616.6,4,4,4,444,12
14740.0,45,8,2116.31,3,4,4,344,11
14741.0,8,2,497.25,4,2,2,422,8
14742.0,71,1,507.25,2,1,3,213,6
14743.0,228,1,50.48,1,1,1,111,3
14744.0,44,6,812.2,3,4,3,343,10
14745.0,137,7,1002.59,2,4,3,243,9
14746.0,51,2,80.7,3,2,1,321,6
14748.0,4,7,1373.17,4,4,4,444,12
14749.0,115,1,181.75,2,1,1,211,4
14750.0,372,1,85.17999999999999,1,1,1,111,3
14751.0,320,2,126.45,1,2,1,121,4
14753.0,96,1,298.8,2,1,2,212,5
14754.0,61,4,828.78,2,3,3,233,8
14755.0,17,14,4016.2200000000003,4,4,4,444,12
14756.0,18,2,1161.92,4,2,3,423,9
14758.0,32,3,854.66,3,3,3,333,9
14761.0,80,1,162.17000000000002,2,1,1,211,4
14762.0,262,1,100.80000000000001,1,1,1,111,3
14766.0,2,6,3432.8,4,4,4,444,12
14767.0,110,1,280.61,2,1,2,212,5
14769.0,26,9,4368.33,3,4,4,344,11
14770.0,103,6,2171.56,2,4,4,244,10
14771.0,257,2,594.62,1,2,3,123,6
14773.0,228,1,127.8,1,1,1,111,3
14774.0,164,1,192.85,1,1,1,111,3
14775.0,8,1,359.76,4,1,2,412,7
14776.0,23,4,944.76,3,3,3,333,9
14777.0,39,1,232.2,3,1,2,312,6
14783.0,295,1,270.14,1,1,2,112,4
14784.0,25,1,144.04,3,1,1,311,5
14786.0,186,1,90.96,1,1,1,111,3
14787.0,107,1,110.65,2,1,1,211,4
14788.0,232,1,380.73,1,1,2,112,4
14790.0,10,6,1464.23,4,4,4,444,12
14791.0,242,1,271.83000000000004,1,1,2,112,4
14793.0,171,1,396.91,1,1,2,112,4
14794.0,38,3,249.24,3,3,2,332,8
14796.0,2,11,2608.2400000000002,4,4,4,444,12
14797.0,143,1,274.81,1,1,2,112,4
14798.0,17,5,550.5699999999999,4,4,3,443,11
14799.0,373,1,151.65,1,1,1,111,3
14800.0,5,6,2394.95,4,4,4,444,12
14805.0,40,3,440.65,3,3,2,332,8
14806.0,75,1,96.6,2,1,1,211,4
14807.0,26,2,457.74,3,2,2,322,7
14809.0,257,2,623.1,1,2,3,123,6
14810.0,5,3,413.94,4,3,2,432,9
14811.0,23,1,157.75,3,1,1,311,5
14812.0,234,1,168.1,1,1,1,111,3
14813.0,5,4,685.8100000000001,4,3,3,433,10
14814.0,217,1,136.31,1,1,1,111,3
14817.0,31,5,1984.29,3,4,4,344,11
14818.0,94,3,358.01,2,3,2,232,7
14819.0,130,2,111.69,2,2,1,221,5
14820.0,16,5,590.7,4,4,3,443,11
14821.0,2,7,1009.5500000000001,4,4,3,443,11
14822.0,121,1,140.70000000000002,2,1,1,211,4
14824.0,15,6,2601.4,4,4,4,444,12
14825.0,4,13,2309.28,4,4,4,444,12
14826.0,217,2,283.2,1,2,2,122,5
14828.0,24,6,796.84,3,4,3,343,10
14829.0,8,4,935.77,4,3,3,433,10
14831.0,316,3,1237.6200000000001,1,3,4,134,8
14833.0,134,1,94.8,2,1,1,211,4
14834.0,43,1,310.86,3,1,2,312,6
14837.0,78,5,1632.99,2,4,4,244,10
14838.0,59,2,698.37,2,2,3,223,7
14839.0,54,3,680.38,2,3,3,233,8
14840.0,175,1,279.96,1,1,2,112,4
14841.0,10,8,3086.39,4,4,4,444,12
14843.0,72,1,211.79999999999998,2,1,1,211,4
14844.0,66,6,2251.36,2,4,4,244,10
14846.0,63,1,183.6,2,1,1,211,4
14847.0,43,2,612.65,3,2,3,323,8
14848.0,40,1,166.32,3,1,1,311,5
14849.0,9,20,6158.27,4,4,4,444,12
14850.0,53,5,1041.3600000000001,2,4,3,243,9
14851.0,266,1,240.66,1,1,2,112,4
14852.0,60,12,2547.6800000000003,2,4,4,244,10
14853.0,59,2,285.96,2,2,2,222,6
14854.0,26,4,1303.8,3,3,4,334,10
14855.0,110,5,3391.9,2,4,4,244,10
14857.0,78,4,2133.041,2,3,4,234,9
14858.0,141,1,180.75,1,1,1,111,3
14859.0,190,1,165.6,1,1,1,111,3
14861.0,16,9,1159.1200000000001,4,4,3,443,11
14865.0,8,1,28.08,4,1,1,411,6
14866.0,40,4,573.76,3,3,3,333,9
14867.0,31,11,1116.78,3,4,3,343,10
14868.0,16,4,1207.02,4,3,3,433,10
14869.0,24,4,1907.51,3,3,4,334,10
14870.0,49,5,1112.6000000000001,3,4,3,343,10
14871.0,129,5,631.74,2,4,3,243,9
14872.0,119,3,783.48,2,3,3,233,8
14873.0,269,1,276.75,1,1,2,112,4
14874.0,171,1,68.28,1,1,1,111,3
14875.0,77,1,677.51,2,1,3,213,6
14876.0,157,2,236.8,1,2,2,122,5
14877.0,54,2,370.5,2,2,2,222,6
14878.0,12,14,2030.06,4,4,4,444,12
14879.0,320,1,155.72,1,1,1,111,3
14882.0,26,8,764.85,3,4,3,343,10
14884.0,305,1,120.6,1,1,1,111,3
14885.0,63,2,342.0,2,2,2,222,6
14890.0,254,2,659.8,1,2,3,123,6
14891.0,52,2,552.35,3,2,3,323,8
14892.0,326,1,182.45000000000002,1,1,1,111,3
14893.0,253,1,521.86,1,1,3,113,5
14894.0,79,2,745.26,2,2,3,223,7
14895.0,19,17,8091.09,3,4,4,344,11
14896.0,1,7,1498.25,4,4,4,444,12
14897.0,45,4,1229.07,3,3,4,334,10
14898.0,7,9,1562.24,4,4,4,444,12
14899.0,31,1,997.39,3,1,3,313,7
14901.0,2,5,770.21,4,4,3,443,11
14902.0,31,2,610.46,3,2,3,323,8
14904.0,44,2,490.35,3,2,2,322,7
14905.0,10,6,917.44,4,4,3,443,11
14907.0,3,9,2359.44,4,4,4,444,12
14908.0,99,1,104.10000000000001,2,1,1,211,4
